4 bedroom furnished house for rent at East Legon - Trasacco Estate Road,4,5,"24,475 ",4 bedroom furnished house for rent at East Legon - Trasacco Estate Road
3 bedroom house for rent at East Legon,3,4,"3,263 ",3 bedroom house for rent at East Legon
5 bedroom house for rent at Trasacco valley,5,6,"32,633 ",5 bedroom house for rent at Trasacco valley
3 bedroom house for rent at East Legon,3,4,"4,351 ",3 bedroom house for rent at East Legon
3 bedroom house for rent at East Airport,3,3,"11,966 ",3 bedroom house for rent at East Airport
4 bedroom house for rent at East legon,4,5,"13,597 ",4 bedroom house for rent at East legon
4 bedroom house for rent at eastlegon American house,4,5,"8,158 ",4 bedroom house for rent at eastlegon American house
3 bedroom furnished house for rent at East legon,3,2,"4,895 ",3 bedroom furnished house for rent at East legon
2 bedroom house for rent at East Legon,2,2,"6,527 ",2 bedroom house for rent at East Legon
4 bedroom furnished house for rent at East Legon - Trasacco Estate Road,4,5,"13,597 ",4 bedroom furnished house for rent at East Legon - Trasacco Estate Road
4 bedroom house for rent at East Airport,4,4,"9,790 ",4 bedroom house for rent at East Airport
4 bedroom house for rent at Eastlegon,4,5,"27,195 ",4 bedroom house for rent at Eastlegon
3 bedroom house for rent at eastlegon American house,3,4,"3,807 ",3 bedroom house for rent at eastlegon American house
5 bedroom furnished house for rent at Spintex,5,5,"14,141 ",5 bedroom furnished house for rent at Spintex
4 bedroom house for rent at East legon,4,5,"5,439 ",4 bedroom house for rent at East legon
3 bedroom furnished house for rent at East Legon,3,3,"4,351 ",3 bedroom furnished house for rent at East Legon
4 bedroom house for rent at East Airport,4,4,"10,878 ",4 bedroom house for rent at East Airport
4 bedroom house for rent at Eastlegon,4,5,"16,317 ",4 bedroom house for rent at Eastlegon
4 bedroom house for rent at Airport,4,5,"11,422 ",4 bedroom house for rent at Airport
4 bedroom house for rent at East Legon,4,3,"10,878 ",4 bedroom house for rent at East Legon
7 bedroom house for rent at eastlegon American house,7,8,"10,878 ",7 bedroom house for rent at eastlegon American house
4 bedroom house for rent at 4,4,5,"13,597 ",4 bedroom house for rent at 4
4 bedroom furnished house for rent at East Legon (trassaco),4,3,"7,071 ",4 bedroom furnished house for rent at East Legon (trassaco)
3 bedroom house for rent at East legon American house,3,4,"10,878 ",3 bedroom house for rent at East legon American house
2 bedroom house for rent at East Legon,2,2,"1,800 ",2 bedroom house for rent at East Legon
3 bedroom house for rent at East Legon,3,3,"16,317 ",3 bedroom house for rent at East Legon
4 bedroom house for rent at East Legon - Trasacco Estate Road,4,5,"21,756 ",4 bedroom house for rent at East Legon - Trasacco Estate Road
4 bedroom house for rent at eastlegon dell hospital,4,5,"4,351 ",4 bedroom house for rent at eastlegon dell hospital
4 bedroom house for rent at East legon,4,5,"13,597 ",4 bedroom house for rent at East legon
4 bedroom house for rent at eastlegon American house,4,5,"8,158 ",4 bedroom house for rent at eastlegon American house
3 bedroom furnished house for rent at East legon,3,2,"4,895 ",3 bedroom furnished house for rent at East legon
3 bedroom house for rent at East Airport,3,3,"11,966 ",3 bedroom house for rent at East Airport
2 bedroom house for rent at East Legon,2,2,"6,527 ",2 bedroom house for rent at East Legon
4 bedroom furnished house for rent at East Legon - Trasacco Estate Road,4,5,"13,597 ",4 bedroom furnished house for rent at East Legon - Trasacco Estate Road
4 bedroom house for rent at Eastlegon,4,5,"27,195 ",4 bedroom house for rent at Eastlegon
3 bedroom house for rent at eastlegon American house,3,4,"3,807 ",3 bedroom house for rent at eastlegon American house
5 bedroom furnished house for rent at Spintex,5,5,"14,141 ",5 bedroom furnished house for rent at Spintex
4 bedroom house for rent at East Airport,4,4,"9,790 ",4 bedroom house for rent at East Airport
3 bedroom furnished house for rent at East Legon,3,3,"4,351 ",3 bedroom furnished house for rent at East Legon
4 bedroom house for rent at East legon,4,5,"5,439 ",4 bedroom house for rent at East legon
5 bedroom house for rent at East Legon,5,6,"19,036 ",5 bedroom house for rent at East Legon
5 bedroom house for rent at East Legon,5,6,"19,036 ",5 bedroom house for rent at East Legon
3 bedroom house for rent at East Legon,3,4,"10,878 ",3 bedroom house for rent at East Legon
5 bedroom house for rent at Cantonments,5,5,"35,353 ",5 bedroom house for rent at Cantonments
5 bedroom house for rent at East Legon,5,6,"19,036 ",5 bedroom house for rent at East Legon
4 bedroom house for rent at Labone,4,4,"13,597 ",4 bedroom house for rent at Labone
4 bedroom house for rent at Dzorwulu,4,4,"14,141 ",4 bedroom house for rent at Dzorwulu
4 bedroom furnished house for rent at Cantonments,4,5,"31,818 ",4 bedroom furnished house for rent at Cantonments
4 bedroom furnished house for rent at East Legon,4,5,"13,597 ",4 bedroom furnished house for rent at East Legon
4 bedroom house for rent at East Legon,4,5,"13,597 ",4 bedroom house for rent at East Legon
5 bedroom house for rent at Ridge,5,5,"27,195 ",5 bedroom house for rent at Ridge
5 bedroom house for rent at Cantonments,5,5,"35,353 ",5 bedroom house for rent at Cantonments
2 bedroom furnished house for rent at East Airport,2,3,"5,439 ",2 bedroom furnished house for rent at East Airport
"3 bedroom house for rent at Spintex, Regimanuel",3,2,"8,158 ","3 bedroom house for rent at Spintex, Regimanuel"
5 bedroom house for rent at East Legon,5,6,"19,036 ",5 bedroom house for rent at East Legon
"7 bedroom house for rent at Tesano",7,7,"25,875 ","7 bedroom house for rent at Tesano"
5 bedroom house for rent at East Legon,5,6,"19,036 ",5 bedroom house for rent at East Legon
4 bedroom house for rent at East Legon,4,3,"10,878 ",4 bedroom house for rent at East Legon
4 bedroom house for rent at Cantonments,4,3,"13,597 ",4 bedroom house for rent at Cantonments
3 bedroom house for rent at Airport Residential Area,3,4,"13,597 ",3 bedroom house for rent at Airport Residential Area
4 bedroom house for rent at East Legon,4,5,"10,878 ",4 bedroom house for rent at East Legon
5 bedroom house for rent at Cantonments,5,6,"43,511 ",5 bedroom house for rent at Cantonments
5 bedroom house for rent at East Legon,5,6,"19,036 ",5 bedroom house for rent at East Legon
3 bedroom house for rent at East Legon,3,4,"10,878 ",3 bedroom house for rent at East Legon
3 bedroom house for rent at Airport Residential Area,3,4,"19,036 ",3 bedroom house for rent at Airport Residential Area
5 bedroom house for rent at East Legon,5,5,"24,475 ",5 bedroom house for rent at East Legon
4 bedroom house for rent at Cantonments,4,5,"27,195 ",4 bedroom house for rent at Cantonments
2 bedroom furnished house for rent at East Airport,2,3,"5,439 ",2 bedroom furnished house for rent at East Airport
"3 bedroom house for rent at Spintex, Regimanuel",3,2,"8,158 ","3 bedroom house for rent at Spintex, Regimanuel"
5 bedroom house for rent at East Legon,5,6,"19,036 ",5 bedroom house for rent at East Legon
"7 bedroom house for rent at Tesano",7,7,"25,875 ","7 bedroom house for rent at Tesano"
5 bedroom house for rent at East Legon,5,6,"19,036 ",5 bedroom house for rent at East Legon
4 bedroom house for rent at East Legon,4,3,"10,878 ",4 bedroom house for rent at East Legon
4 bedroom house for rent at Cantonments,4,3,"13,597 ",4 bedroom house for rent at Cantonments
3 bedroom house for rent at Airport Residential Area,3,4,"13,597 ",3 bedroom house for rent at Airport Residential Area
4 bedroom house for rent at East Legon,4,5,"10,878 ",4 bedroom house for rent at East Legon
5 bedroom house for rent at Cantonments,5,6,"43,511 ",5 bedroom house for rent at Cantonments
5 bedroom house for rent at East Legon,5,6,"19,036 ",5 bedroom house for rent at East Legon
3 bedroom house for rent at East Legon,3,4,"10,878 ",3 bedroom house for rent at East Legon
3 bedroom house for rent at Airport Residential Area,3,4,"19,036 ",3 bedroom house for rent at Airport Residential Area
House for rent at Airport Residential Area,,,"27,195 ",House for rent at Airport Residential Area
4 bedroom house for rent at Cantonments,4,5,"21,756 ",4 bedroom house for rent at Cantonments
4 bedroom house for rent at Tse Addo,4,4,"7,071 ",4 bedroom house for rent at Tse Addo
4 bedroom furnished house for rent at East Legon,4,5,"13,597 ",4 bedroom furnished house for rent at East Legon
6 bedroom house for rent at Airport Residential Area,6,7,"48,950 ",6 bedroom house for rent at Airport Residential Area
4 bedroom house for rent at Airport Residential Area,4,5,"20,668 ",4 bedroom house for rent at Airport Residential Area
5 bedroom house for rent at East Legon,5,6,"19,036 ",5 bedroom house for rent at East Legon
"3 bedroom house for rent at Achimota, Tantra hill",3,3,"9,000 ","3 bedroom house for rent at Achimota, Tantra hill"
5 bedroom house for rent at Achimota,5,5,"6,527 ",5 bedroom house for rent at Achimota
12 bedroom furnished house for rent at East Legon,12,13,"40,792 ",12 bedroom furnished house for rent at East Legon
"4 bedroom house for rent at Spintex,Manet Junction",4,5,"8,158 ","4 bedroom house for rent at Spintex,Manet Junction"
9 bedroom house for rent at Airport Residential Area,9,10,"70,706 ",9 bedroom house for rent at Airport Residential Area
House for rent at Airport Residential Area,,,"27,195 ",House for rent at Airport Residential Area
4 bedroom house for rent at Cantonments,4,5,"21,756 ",4 bedroom house for rent at Cantonments
4 bedroom house for rent at Tse Addo,4,4,"7,071 ",4 bedroom house for rent at Tse Addo
8 bedroom house for rent at Airport Residential Area,8,9,"32,633 ",8 bedroom house for rent at Airport Residential Area
6 bedroom house for rent at Airport Residential Area,6,7,"27,195 ",6 bedroom house for rent at Airport Residential Area
4 bedroom house for rent at Airport Residential Area,4,5,"19,036 ",4 bedroom house for rent at Airport Residential Area
"4 bedroom house for rent at Abelemkpe, Dzorwulu",4,5,"19,036 ","4 bedroom house for rent at Abelemkpe, Dzorwulu"
4 bedroom house for rent at East Legon,4,5,"10,878 ",4 bedroom house for rent at East Legon
5 bedroom house for rent at East Legon,5,6,"16,317 ",5 bedroom house for rent at East Legon
4 bedroom house for rent at Airport Residential Area,4,5,"24,475 ",4 bedroom house for rent at Airport Residential Area
5 bedroom house for rent at East Legon,5,6,"19,036 ",5 bedroom house for rent at East Legon
7 bedroom house for rent at East Legon,7,6,"19,036 ",7 bedroom house for rent at East Legon
4 bedroom furnished house for rent at Airport Residential Area,4,5,"24,475 ",4 bedroom furnished house for rent at Airport Residential Area
4 bedroom house for rent at Cantonments,4,5,"24,475 ",4 bedroom house for rent at Cantonments
5 bedroom house for rent at East Legon,5,5,"27,195 ",5 bedroom house for rent at East Legon
4 bedroom house for rent at Dzorwulu,4,4,"16,317 ",4 bedroom house for rent at Dzorwulu
"5 bedroom house for rent at East Legon",5,5,"12,650 ","5 bedroom house for rent at East Legon"
9 bedroom house for rent at East Legon,9,10,"38,072 ",9 bedroom house for rent at East Legon
5 bedroom house for rent at Airport Residential Area,5,5,"38,072 ",5 bedroom house for rent at Airport Residential Area
4 bedroom house for rent at North Ridge,4,4,"24,475 ",4 bedroom house for rent at North Ridge
4 bedroom house for rent at Labone,4,4,"29,914 ",4 bedroom house for rent at Labone
4 bedroom house for rent at East Legon,4,4,"13,597 ",4 bedroom house for rent at East Legon
"4 bedroom house for rent at Airport Residential Area",4,4,"28,875 ","4 bedroom house for rent at Airport Residential Area"
4 bedroom house for rent at East Legon,4,4,"13,597 ",4 bedroom house for rent at East Legon
"4 bedroom house for rent at Airport Residential Area",4,4,"28,875 ","4 bedroom house for rent at Airport Residential Area"
3 bedroom house for rent at East Airport Chardor,3,4,"5,439 ",3 bedroom house for rent at East Airport Chardor
4 bedroom house for rent at Oyarifa,4,4,"6,974 ",4 bedroom house for rent at Oyarifa
4 bedroom furnished house for rent at Oyarifa,4,4,"8,584 ",4 bedroom furnished house for rent at Oyarifa
"5 bedroom house for rent at Cantonments",5,5,"44,562 ","5 bedroom house for rent at Cantonments"
"5 bedroom house for rent at Cantonments",5,5,"31,625 ","5 bedroom house for rent at Cantonments"
"3 bedroom house for rent at Airport Hills, ",3,3,"9,143 ","3 bedroom house for rent at Airport Hills, "
4 bedroom house for rent at East Airport,4,4,"7,000 ",4 bedroom house for rent at East Airport
"4 bedroom house for rent at Cantonments",4,4,"31,625 ","4 bedroom house for rent at Cantonments"
"2 bedroom house for rent at Airport Hills",2,2,"13,800 ","2 bedroom house for rent at Airport Hills"
"4 bedroom house for rent at Abelemkpe",4,4,"20,067 ","4 bedroom house for rent at Abelemkpe"
4 bedroom furnished house for rent at East Legon,4,5,"19,036 ",4 bedroom furnished house for rent at East Legon
"4 bedroom house for rent at North Ridge,",4,4,"20,068 ","4 bedroom house for rent at North Ridge,"
"4 bedroom house for rent at Labone,",4,4,"31,338 ","4 bedroom house for rent at Labone,"
"4 bedroom house for rent at West Ridge,.",4,4,"23,000 ","4 bedroom house for rent at West Ridge,."
6 bedroom house for rent at East Legon,6,6,"21,756 ",6 bedroom house for rent at East Legon
"4 bedroom house for rent at North Ridge, ",4,4,"42,265 ","4 bedroom house for rent at North Ridge, "
3 bedroom furnished house for rent at Airport Residential Area,3,3,"16,317 ",3 bedroom furnished house for rent at Airport Residential Area
7 bedroom house for rent at East Legon,7,7,"21,756 ",7 bedroom house for rent at East Legon
"4 bedroom house for rent at Abelemkpe",4,4,"22,713 ","4 bedroom house for rent at Abelemkpe"
"4 bedroom house for rent at Achimota, Golf hills",4,5,"6,527 ","4 bedroom house for rent at Achimota, Golf hills"
"4 bedroom house for rent at Airport Residential Area,",4,4,"34,212 ","4 bedroom house for rent at Airport Residential Area,"
6 bedroom house for rent at East airport,6,7,"54,389 ",6 bedroom house for rent at East airport
4 bedroom house for rent at East Legon,4,4,"10,878 ",4 bedroom house for rent at East Legon
"5 bedroom house for rent at Airport Residential Area",5,5,"60,375 ","5 bedroom house for rent at Airport Residential Area"
4 bedroom house for rent at East Legon A&c mall,4,5,"8,158 ",4 bedroom house for rent at East Legon A&c mall
"6 bedroom house for rent at Airport Residential Area",6,6,"34,500 ","6 bedroom house for rent at Airport Residential Area"
"4 bedroom house for rent at North Ridge",4,4,"23,863 ","4 bedroom house for rent at North Ridge"
5 bedroom house for rent at Airport Area,5,5,"27,195 ",5 bedroom house for rent at Airport Area
7 bedroom house for rent at Airport Residential Area,7,8,"38,072 ",7 bedroom house for rent at Airport Residential Area
"5 bedroom house for rent at East Legon",5,5,"20,125 ","5 bedroom house for rent at East Legon"
"4 bedroom house for rent at Labone",4,4,"36,800 ","4 bedroom house for rent at Labone"
5 bedroom house for rent at East Legon,5,5,"19,036 ",5 bedroom house for rent at East Legon
"4 bedroom house for rent at Dzorwulu,",4,4,"54,625 ","4 bedroom house for rent at Dzorwulu,"
